"ano";"mes";"forma_de_apoio";"produto";"instrumento_financeiro";"inovacao";"porte_de_empresa";"regiao";"uf";"municipio";"municipio_codigo";"setor_cnae";"subsetor_cnae_agrupado";"setor_bndes";"subsetor_bndes";"desembolsos_reais"
2026;2;"INDIRETA";"BNDES FINAME";"MODERFROTA";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"ORLEANS";4211702;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"216015,06"
2026;2;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"NORDESTE";"RIO GRANDE DO NORTE";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ELETRICIDADE E GÁS";"INFRAESTRUTURA";"ENERGIA ELÉTRICA";"216001,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"NORDESTE";"PERNAMBUCO";"EXU";2605301;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"216000,9"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"NORDESTE";"PIAUI";"FLORIANO";2203909;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"216000,0"
2026;3;"INDIRETA";"BNDES FINAME";"MODERFROTA";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"SANTA BARBARA DO SUL";4316709;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"216000,0"
2026;3;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO - DEMAIS";"NÃO";"MÉDIA";"CENTRO OESTE";"GOIAS";"OUVIDOR";5215504;"COMÉRCIO E SERVIÇOS";"CONSTRUÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"216000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"NORTE";"RONDONIA";"ALTO ALEGRE DO PARECIS";1100379;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"216000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"NORDESTE";"BAHIA";"GLORIA";2911402;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215928,9"
2026;2;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"CLAUDIO";3116605;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"215922,0"
2026;2;"INDIRETA";"BNDES FINAME";"MODERFROTA";"NÃO";"MÉDIA";"CENTRO OESTE";"MATO GROSSO DO SUL";"ELDORADO";5003751;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215900,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"SENADOR SALGADO FILHO";4320321;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215855,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"OTACILIO COSTA";4211751;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215768,09"
2026;3;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"MÉDIA";"SUDESTE";"SAO PAULO";"URANIA";3555802;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"215726,34"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"PARANA";"QUEDAS DO IGUACU";4120903;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215694,46"
2026;2;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"PELOTAS";4314407;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"215630,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"CERRO GRANDE";4305157;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215565,97"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"VERA CRUZ";4322707;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215500,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"LAJEADO";4311403;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215442,62"
2026;3;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO - DEMAIS";"NÃO";"MÉDIA";"NORDESTE";"BAHIA";"SANTO ESTEVAO";2928802;"COMÉRCIO E SERVIÇOS";"TELECOMUNICAÇÕES";"INFRAESTRUTURA";"TELECOMUNICAÇÕES";"215357,4"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"MICRO";"SUDESTE";"MINAS GERAIS";"ICARAI DE MINAS";3130051;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215291,65"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"SEDE NOVA";4320230;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215240,0"
2026;1;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"TIJUCAS";4218004;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"215200,0"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"MANHUACU";3139409;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215133,3"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"PARANA";"PALMITAL";4117800;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215070,9"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"NORDESTE";"BAHIA";"JEREMOABO";2918100;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215050,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUDESTE";"SAO PAULO";"AMPARO";3501905;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"CATANDUVAS";4105003;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MÉDIA";"SUDESTE";"SAO PAULO";"ESPIRITO SANTO DO PINHAL";3515186;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"SAO JORGE DO PATROCINIO";4125357;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;1;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"PARANA";"LARANJAL";4113254;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"JACUIZINHO";4310876;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"GUABIRUBA";4206306;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;3;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"PEQUENA";"NORDESTE";"BAHIA";"PORTO SEGURO";2925303;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;3;"INDIRETA";"BNDES FINAME";"MODERFROTA";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"POCO FUNDO";3151701;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;2;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"MÉDIA";"SUL";"SANTA CATARINA";"ARAQUARI";4201307;"INDÚSTRIA DE TRANSFORMAÇÃO";"PRODUTO DE METAL";"INDUSTRIA";"METALURGIA E PRODUTOS";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAMP INVESTIMENTO";"NÃO";"PEQUENA";"NORDESTE";"PERNAMBUCO";"PETROLINA";2611101;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;3;"INDIRETA";"BNDES FINAME";"MODERFROTA";"NÃO";"PEQUENA";"SUDESTE";"SAO PAULO";"JAU";3525300;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"PARANA";"PRUDENTOPOLIS";4120606;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"PARANA";"PALMITAL";4117800;"COMÉRCIO E SERVIÇOS";"ALOJAMENTO E ALIMENTAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"CENTRO OESTE";"GOIAS";"ANAPOLIS";5201108;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"JARAGUA DO SUL";4208906;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;1;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"SERTAO";4320503;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;2;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"MICRO";"SUL";"PARANA";"ALTO PIQUIRI";4100707;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"PINHAL DA SERRA";4314464;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"ITATIBA DO SUL";4310702;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAMP CUSTEIO";"NÃO";"PEQUENA";"SUL";"PARANA";"TOLEDO";4127700;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES MAIS INOVAÇÃO";"SIM";"MÉDIA";"SUL";"PARANA";"TOLEDO";4127700;"COMÉRCIO E SERVIÇOS";"ATIV IMOBIL, PROFISSIONAL E ADM";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"PARANA";"CURITIBA";4106902;"INDÚSTRIA DE TRANSFORMAÇÃO";"MÁQUINAS E EQUIPAMENTOS";"INDUSTRIA";"MECÂNICA";"215000,0"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUDESTE";"SAO PAULO";"PALMITAL";3535309;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;2;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"BARAO DE COTEGIPE";4301701;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;3;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"IPATINGA";3131307;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"215000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"DOM PEDRO DE ALCANTARA";4306551;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"SERTAO";4320503;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAMP CUSTEIO";"NÃO";"PEQUENA";"CENTRO OESTE";"MATO GROSSO DO SUL";"AMAMBAI";5000609;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"ITA";4208005;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROCAPCRED";"NÃO";"MÉDIA";"SUL";"RIO GRANDE DO SUL";"FREDERICO WESTPHALEN";4308508;"COMÉRCIO E SERVIÇOS";"ATIV FINANCEIRA E SEGURO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"NORDESTE";"BAHIA";"CACULE";2905008;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"215000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"PARANA";"SANTA LUCIA";4123824;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"IBIAM";4206751;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"215000,0"
2026;1;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"PEQUENA";"SUDESTE";"SAO PAULO";"PRAIA GRANDE";3541000;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"214985,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUDESTE";"SAO PAULO";"ESPIRITO SANTO DO PINHAL";3515186;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"214900,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"PEQUENA";"NORTE";"RONDONIA";"CUJUBIM";1100940;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"214846,35"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"MICRO";"SUDESTE";"ESPIRITO SANTO";"VIANA";3205101;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"214688,6"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"GUABIJU";4309258;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"214586,31"
2026;1;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"SUL";"RIO GRANDE DO SUL";"LINDOLFO COLLOR";4311627;"INDÚSTRIA DE TRANSFORMAÇÃO";"COURO, ARTEFATO E CALÇADO";"INDUSTRIA";"OUTRAS";"214549,75"
2026;3;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"ARAQUARI";4201307;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"214370,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA PARA CONSTRUÇÃO E AMPLIAÇÃO DE ARMAZÉNS - PCA";"NÃO";"MÉDIA";"SUDESTE";"SAO PAULO";"SUZANAPOLIS";3552551;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"214271,66"
2026;2;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"DOIS IRMAOS";4306403;"INDÚSTRIA DE TRANSFORMAÇÃO";"GRÁFICA";"INDUSTRIA";"OUTRAS";"214258,6"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"SELBACH";4320305;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"214240,11"
2026;3;"INDIRETA";"CARTÃO BNDES";"CARTÃO BNDES";"NÃO";"MÉDIA";"CENTRO OESTE";"GOIAS";"APARECIDA DE GOIANIA";5201405;"INDÚSTRIA DE TRANSFORMAÇÃO";"BORRACHA E PLÁSTICO";"INDUSTRIA";"OUTRAS";"214122,31"
2026;3;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"MICRO";"CENTRO OESTE";"MATO GROSSO DO SUL";"CAMPO GRANDE";5002704;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"214098,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"RIO DO CAMPO";4214508;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"214050,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"PARANA";"GUARAPUAVA";4109401;"COMÉRCIO E SERVIÇOS";"ÁGUA, ESGOTO E LIXO";"INFRAESTRUTURA";"SERV. UTILIDADE PÚBLICA";"214000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"CHAPECO";4204202;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"214000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUDESTE";"MINAS GERAIS";"BORDA DA MATA";3108305;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"213999,8"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"TAIO";4217808;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"213700,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PROCAPCRED";"NÃO";"MICRO";"SUL";"PARANA";"CAFELANDIA";4103453;"COMÉRCIO E SERVIÇOS";"ATIV FINANCEIRA E SEGURO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"213571,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUDESTE";"ESPIRITO SANTO";"RIO BANANAL";3204351;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"213562,59"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUDESTE";"MINAS GERAIS";"DESTERRO DO MELO";3121506;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"213490,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"PARANA";"SANTA HELENA";4123501;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"213376,87"
2026;3;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"PEQUENA";"SUDESTE";"ESPIRITO SANTO";"LINHARES";3203205;"INDÚSTRIA DE TRANSFORMAÇÃO";"MADEIRA";"INDUSTRIA";"OUTRAS";"213375,66"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"BARRACAO";4301800;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"213349,95"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"QUEVEDOS";4315321;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"213315,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"PEQUENA";"SUL";"PARANA";"NOVA TEBAS";4117271;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"213089,2"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"UNIAO DO OESTE";4218855;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"213070,4"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROCAPCRED";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"AGUAS MORNAS";4200606;"COMÉRCIO E SERVIÇOS";"ATIV FINANCEIRA E SEGURO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"213000,0"
